"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display.Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED",2004,"AFR","GIN","MLE",144.8,144.75672,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","GIN","FMLE",209.4,209.38922,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","GIN","FMLE",290.8,290.83887,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","GIN","MLE",353,353.01145,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"AFR","GMB","MLE",67.1,67.14232,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","GMB","FMLE",77.4,77.43521,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","GMB","BTSX",110.3,110.28674,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","GMB","MLE",152.8,152.80242,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","GMB","FMLE",158.2,158.20353,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"AFR","GMB","BTSX",218.9,218.9489,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","GMB","FMLE",296.8,296.79461,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","GMB","BTSX",341.1,341.11165,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AFR","GMB","BTSX",361.1,361.05764,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"AFR","GMB","MLE",396.2,396.228,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AFR","GNB","FMLE",95.6,95.59434,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","GNB","FMLE",111.4,111.42194,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","GNB","BTSX",169.2,169.24157,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","GNB","MLE",195.5,195.48848,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","GNB","FMLE",211.1,211.06035,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","GNQ","BTSX",88.2,88.17814,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AFR","GNQ","MLE",118.7,118.72566,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","GNQ","BTSX",164.6,164.58624,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","GNQ","MLE",186.8,186.83616,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","GNQ","FMLE",183,183.04199,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","GRC","BTSX",4.2,4.2326,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","GRC","MLE",5.6,5.56126,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","GRC","FMLE",7.5,7.4614,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"EUR","GRC","MLE",44.6,44.56754,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"EUR","GRC","FMLE",48,48.00316,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AMR","GRD","BTSX",15,15.04635,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AMR","GRD","MLE",15.3,15.33779,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AMR","GRD","MLE",15.6,15.59582,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AMR","GRD","BTSX",19.6,19.57278,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","GRD","BTSX",22.3,22.25875,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","GRD","MLE",28.1,28.08826,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AMR","GTM","BTSX",37.8,37.77234,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AMR","GTM","BTSX",42.3,42.34486,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AMR","GTM","MLE",60.5,60.50459,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","GTM","FMLE",61.7,61.69256,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AMR","GTM","FMLE",71,71.02888,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","GTM","BTSX",95.8,95.79788,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","GTM","BTSX",108.7,108.72287,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AMR","GTM","MLE",128.4,128.39391,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","GTM","FMLE",153.9,153.93954,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AMR","GTM","MLE",239,239.01392,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AMR","GUY","FMLE",28.7,28.74223,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AMR","GUY","MLE",50.9,50.88315,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","GUY","BTSX",65.4,65.37225,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","GUY","BTSX",68,67.97911,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AMR","GUY","MLE",79.7,79.69409,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","GUY","FMLE",65.4,65.40672,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AMR","GUY","BTSX",88.2,88.21065,NA,NA,NA
"MDG_0000000007","PUBLISHED",1950,"AMR","GUY","FMLE",140.1,140.14778,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","HND","BTSX",22.7,22.66372,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AMR","HND","MLE",28.5,28.45506,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","HND","FMLE",38.2,38.19392,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","HND","BTSX",60.9,60.8659,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","HND","MLE",76.3,76.28774,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","HND","MLE",88.2,88.17456,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AMR","HND","FMLE",96.4,96.43893,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AMR","HND","FMLE",110.6,110.62374,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AMR","HND","BTSX",140.7,140.65542,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"AMR","HND","MLE",192.2,192.17646,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","HRV","BTSX",5.2,5.16426,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"EUR","HRV","MLE",6.4,6.39398,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"EUR","HRV","MLE",7.3,7.31974,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EUR","HRV","FMLE",7.2,7.17965,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"EUR","HRV","BTSX",10.9,10.86336,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AMR","HTI","FMLE",60.8,60.82615,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","HTI","FMLE",66.5,66.45241,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AMR","HTI","BTSX",81.5,81.52386,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AMR","HTI","MLE",179.8,179.78418,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AMR","HTI","MLE",194.6,194.56697,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AMR","HTI","FMLE",198,198.0454,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AMR","HTI","BTSX",245.3,245.30451,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"AMR","HTI","MLE",288.8,288.80727,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AMR","HTI","MLE",301.7,301.67868,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","HUN","FMLE",5,4.95595,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"EUR","HUN","BTSX",6,5.99613,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","HUN","BTSX",6.9,6.85351,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","HUN","MLE",9.1,9.13312,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EUR","HUN","BTSX",16.6,16.56418,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"EUR","HUN","BTSX",18.5,18.50805,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EUR","HUN","MLE",25.2,25.24315,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EUR","HUN","FMLE",25.6,25.64195,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"EUR","HUN","FMLE",33.6,33.59925,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EUR","HUN","BTSX",39.8,39.75027,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"EUR","HUN","BTSX",43.1,43.12892,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"EUR","HUN","MLE",52.6,52.5688,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"EUR","HUN","FMLE",58.7,58.66536,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"SEAR","IDN","FMLE",23,23.027,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"SEAR","IDN","MLE",43.9,43.85467,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"SEAR","IDN","MLE",49.7,49.69388,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"SEAR","IDN","FMLE",52.6,52.645,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"SEAR","IDN","MLE",102.4,102.43518,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"SEAR","IDN","MLE",113.9,113.89431,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"SEAR","IDN","BTSX",171.6,171.63507,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"SEAR","IDN","MLE",207.2,207.15976,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"SEAR","IDN","MLE",224.5,224.50238,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"SEAR","IND","BTSX",43.6,43.59258,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"SEAR","IND","FMLE",81.8,81.81564,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"SEAR","IND","BTSX",95.2,95.20779,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"SEAR","IND","BTSX",106,105.96539,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"SEAR","IND","FMLE",162.9,162.85314,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"SEAR","IND","BTSX",199.4,199.35444,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"SEAR","IND","MLE",204.9,204.94793,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"SEAR","IND","MLE",213.3,213.26416,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"SEAR","IND","FMLE",239.2,239.16209,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"SEAR","IND","FMLE",249.6,249.62666,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","IRL","MLE",4.2,4.21888,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EUR","IRL","FMLE",4.4,4.40243,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EUR","IRL","BTSX",7.3,7.28652,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EUR","IRL","MLE",8,7.99805,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","IRL","MLE",9,8.95151,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"EUR","IRL","FMLE",8.9,8.85078,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EUR","IRL","BTSX",14.3,14.31377,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"EUR","IRL","MLE",24.6,24.58117,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"EUR","IRL","FMLE",23.9,23.94847,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"EUR","IRL","BTSX",38.3,38.28021,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"EUR","IRL","BTSX",42.9,42.93898,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"EMR","IRN","BTSX",25.9,25.87052,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"EMR","IRN","MLE",31.6,31.59471,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"EMR","IRN","FMLE",45.5,45.52988,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EMR","IRN","FMLE",52.7,52.73264,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EMR","IRN","MLE",130.7,130.69942,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"EMR","IRQ","FMLE",24.8,24.84043,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"EMR","IRQ","BTSX",34.7,34.74574,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EMR","IRQ","MLE",42.1,42.12366,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EMR","IRQ","BTSX",52.7,52.66567,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EMR","IRQ","MLE",67.1,67.14513,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EMR","IRQ","FMLE",67.5,67.54425,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EMR","IRQ","FMLE",76.9,76.93306,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"EMR","IRQ","BTSX",103.4,103.37612,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EMR","IRQ","BTSX",119,118.97387,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"EMR","IRQ","MLE",143.9,143.85735,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"EMR","IRQ","FMLE",208,208.02754,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"EMR","IRQ","FMLE",251.3,251.28652,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","ISL","MLE",2.5,2.52488,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"EUR","ISL","FMLE",2.9,2.93167,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"EUR","ISL","MLE",5.9,5.90063,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EUR","ISL","MLE",6.7,6.70858,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"EUR","ISL","FMLE",7.5,7.49782,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"EUR","ISL","BTSX",10.3,10.26381,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"EUR","ISL","MLE",16.3,16.29866,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"EMR","YEM","FMLE",352.2,352.18611,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"EMR","YEM","BTSX",409.4,409.39291,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"EMR","YEM","FMLE",396.8,396.75168,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AFR","ZAF","BTSX",33.8,33.80089,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZAF","BTSX",41.2,41.18646,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","ZAF","MLE",68.5,68.47796,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","ZAF","BTSX",71,70.96961,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","ZAF","MLE",83.2,83.21587,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZAF","FMLE",73.1,73.08271,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","ZAF","FMLE",61.2,61.1846,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","ZAF","BTSX",62.7,62.73423,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","ZAF","FMLE",58.3,58.25707,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AFR","ZAF","MLE",61.4,61.41409,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","ZAF","BTSX",57.8,57.79164,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","ZAF","MLE",73.7,73.71871,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","ZAF","FMLE",86,86.00385,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AFR","ZAF","FMLE",114,113.98456,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZAF","BTSX",127.4,127.37535,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZAF","FMLE",120.4,120.4245,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","ZMB","BTSX",66.9,66.89385,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","ZMB","MLE",72,72.02841,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZMB","BTSX",70.7,70.65805,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","ZMB","MLE",91,91.01289,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","ZMB","FMLE",84,83.97215,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","ZMB","MLE",96.5,96.4647,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","ZMB","FMLE",122.3,122.30662,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZMB","FMLE",133.6,133.56895,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AFR","ZMB","MLE",195.6,195.56871,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","ZMB","FMLE",165.4,165.41698,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","ZMB","MLE",181.3,181.28374,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","ZMB","FMLE",149.8,149.78724,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","ZMB","MLE",163.8,163.81321,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","ZMB","BTSX",156.3,156.29247,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","ZMB","FMLE",149.3,149.26788,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AFR","ZMB","BTSX",156.2,156.24837,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZMB","BTSX",159.9,159.87549,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","ZMB","MLE",188,187.96763,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AFR","ZMB","MLE",191.7,191.6966,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","ZMB","FMLE",186.2,186.15861,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AFR","ZMB","BTSX",214.1,214.11489,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AFR","ZMB","FMLE",204.8,204.81267,NA,NA,NA
"MDG_0000000007","PUBLISHED",1953,"AFR","ZMB","MLE",245.2,245.23372,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AFR","ZWE","BTSX",46.2,46.22778,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZWE","BTSX",62.3,62.27908,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZWE","MLE",67.4,67.44819,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AFR","ZWE","BTSX",69.8,69.84002,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","ZWE","FMLE",90.5,90.48069,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","ZWE","FMLE",93.3,93.30342,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZWE","BTSX",102.9,102.89963,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZWE","FMLE",96,96.04168,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","ZWE","BTSX",103.7,103.74675,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","ZWE","MLE",112.5,112.47011,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","ZWE","BTSX",104.1,104.07186,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","ZWE","MLE",110.9,110.88772,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","ZWE","FMLE",77.3,77.32666,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","ZWE","MLE",90.3,90.25948,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","ZWE","BTSX",80.5,80.46537,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","ZWE","FMLE",73.9,73.88444,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AFR","ZWE","FMLE",75.4,75.37306,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","ZWE","BTSX",109.8,109.83679,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","ZWE","FMLE",101.4,101.40359,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AFR","ZWE","FMLE",108.6,108.6436,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AFR","ZWE","MLE",125.3,125.31109,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","ZWE","FMLE",110.8,110.80376,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","ZWE","MLE",127.5,127.52333,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","ZWE","BTSX",137.9,137.94187,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","ZWE","FMLE",128.8,128.78778,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"AFR","ZWE","BTSX",142.5,142.4814,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"AFR","ZWE","BTSX",163,163.03002,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"AFR","ZWE","MLE",172.6,172.59856,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AMR","","MLE",14.8,14.8424,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","","FMLE",72.4,72.44206,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","","MLE",83.6,83.61092,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"SEAR","","FMLE",35.2,35.1891,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"WPR","","BTSX",12.4,12.37751,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"WPR","","FMLE",11.3,11.28979,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"GLOBAL","","BTSX",41.1,41.07471,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"GLOBAL","","MLE",43.1,43.11392,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"SEAR","","BTSX",37.4,37.43867,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EMR","","MLE",54.2,54.16408,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EUR","","FMLE",8.8,8.80432,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EUR","","MLE",10.9,10.90936,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","","FMLE",13.4,13.42729,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","","BTSX",88.5,88.54822,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"SEAR","","BTSX",44.4,44.40586,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"SEAR","","MLE",44,43.97123,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"WPR","","BTSX",15.1,15.13986,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","","MLE",12.4,12.39628,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"GLOBAL","","FMLE",45,45.02238,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"GLOBAL","","MLE",49.1,49.06151,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EMR","","FMLE",53.8,53.78244,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EUR","","BTSX",11.7,11.69814,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EUR","","FMLE",10.4,10.42789,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AMR","","BTSX",19.4,19.36343,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"EMR","","BTSX",59.3,59.30208,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"WPR","","MLE",19.3,19.28256,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","","MLE",110,110.04607,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"SEAR","","FMLE",56.5,56.48687,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"SEAR","","MLE",54.3,54.28371,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"GLOBAL","","BTSX",55.6,55.64531,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"GLOBAL","","FMLE",53.6,53.64315,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EMR","","BTSX",66,65.9529,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EMR","","FMLE",62.2,62.22653,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EMR","","MLE",69.5,69.52305,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","","BTSX",14,14.04898,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","","MLE",125.5,125.50846,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AMR","","MLE",21.5,21.48793,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"WPR","","FMLE",21,21.0344,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","","FMLE",116.5,116.47941,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"SEAR","","FMLE",68.9,68.89639,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"WPR","","BTSX",24.6,24.60079,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EUR","","MLE",18.3,18.33512,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"GLOBAL","","BTSX",65.9,65.91566,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"GLOBAL","","MLE",67.8,67.81785,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EMR","","FMLE",71.1,71.10858,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EMR","","MLE",78.4,78.44877,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","","MLE",148.7,148.66072,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AMR","","FMLE",21.1,21.1352,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"WPR","","BTSX",30.7,30.69441,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"GLOBAL","","MLE",75.7,75.71423,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"SEAR","","BTSX",80.3,80.29613,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"SEAR","","MLE",78.3,78.27441,NA,NA,NA
